,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Class
0,0.34304734881499555,0.2231648260701003,0.20613640845554376,-0.36986639833832036,1.0543919889791054,-0.37700658366546747,0.8200353952358864,0.28551284859584314,0.9904234405289374,-0.07612820499867391,0.09709634999834063,0.9056935830276358,0.6343363635264624,0
1,0.21279837165070492,-0.29159229750863713,0.3652110329608586,1.1160419571848992,-2.3708661168626244,0.3030649698944429,-1.479141750981418,0.23574141195801296,-2.0084488345856712,-1.1278151981711682,0.16824330297111656,-1.926460016626975,-0.56263055933314,1
2,0.3412331219476735,0.17867732819485493,0.21327523573173274,-0.37096572767992425,1.3629843976292273,-0.39913479700521465,0.7675717757861247,0.28116518075597074,0.9794822535588614,-0.0706812078171976,0.10250377191460414,0.9111405802091121,-0.35096227583912737,0
3,0.34304734881499555,0.06734610687723308,0.2017219623076492,-0.37153479228028397,-0.0427163487142673,0.2237497536327845,0.6658850699849829,0.28718124253780675,0.9922548371251374,-0.07612820499867391,0.11421899387408102,0.9056935830276358,-0.1368369728479551,0
4,0.3429222297206975,-0.2931490882066715,0.2076735986382677,-0.3801871608630255,0.42697808281264293,0.5049243344359092,-0.423658965518887,0.2954579561425155,0.2499284710648061,-0.07575255002064109,0.15285711234806593,0.9060692380056686,0.5792134738367759,0
5,0.34304734881499555,0.10165399254880973,0.20626528109219516,-0.37136019291426453,-0.04708506813279387,0.2501678498359392,0.70001835629054,0.2870066431717873,0.9893412516311829,-0.07612820499867391,0.1103376165460565,0.9056935830276358,-0.0878812350133677,0
6,-3.4966829490629223,-2.1020391405610583,-5.037077122733293,3.7314738903924587,-8.755835516738408,-3.0179012734873787,-1.9992744555114434,-7.640057994651325,-4.994519246764443,-2.732413287433041,-4.39809337340943,-9.368791260257971,-2.6409093676151203,1
7,0.34304734881499555,0.12682400040113495,0.23378518023359796,-0.3759191763603279,0.8305921000182949,-0.4159977660192713,-0.7444032840832269,0.2915656266178507,-0.48192347318371953,-0.07612820499867391,0.10628090416245616,0.9056935830276358,0.5240571225096023,0
8,0.34304734881499555,0.15574712812652766,0.2031381571653625,-0.3701185974225707,0.9304058150778705,-0.40667744466319544,0.7528698963765641,0.2857650476800935,0.9922548371251374,-0.07612820499867391,0.10459398758666624,0.9056935830276358,0.5240571225096023,0
9,0.34304734881499555,0.05732004353375726,0.2016055627303029,-0.37165119185763024,0.6543108948751452,0.21611031554605267,0.6559754062188533,0.2872976421151531,0.9922548371251374,-0.07612820499867391,0.11531551357771055,0.9056935830276358,1.2437148340874082,0
10,-0.5185698392593299,0.21509445537409022,-0.8119857342303392,-0.37793676903433043,1.6245074512947677,0.48479866143679906,0.8200353952358864,-0.26902765840362997,0.12356179856549401,-0.07612820499867391,0.09690829297039963,-0.5185344827421728,-0.6512406677222785,0
11,0.34304734881499555,0.22066521297996428,0.211331047280854,-0.370163863924872,1.5558287889959073,-0.37784590422583453,0.817833247732302,0.2858103141823948,0.9867606473365376,-0.07612820499867391,0.09720867962725191,0.9056935830276358,-0.35096227583912737,0
12,0.29174852015278696,-0.22736048334816444,0.6605716371473396,0.3025011357275379,-1.239102344142665,0.560591234357652,-1.1733704096101494,0.3193806421646449,-1.955353134428135,-1.1811582050518328,0.13535723632775304,-1.1965584253762456,-0.56263055933314,1
13,0.34235919379635615,0.08332618258293095,0.201734895594021,-0.37152185899391216,0.0206497643393157,0.23393567108176028,0.6784097999878494,0.2851022068722543,0.9901887347459568,-0.07406210261949324,0.11275696760257498,0.9077596854068164,1.2437148340874082,0
14,0.34304734881499555,0.2210567003914951,0.22300100710882517,-0.37197452401692555,1.3522498299151335,-0.3765528587726573,0.08296007939980851,0.2876209742744483,0.24792893348698777,-0.07612820499867391,0.09664262510553057,0.9056935830276358,0.5240571225096023,0
15,0.34304734881499555,0.08851224060234866,0.2019676947487136,-0.37128905983921956,0.14738199044648156,0.23987745626032952,0.686805471269034,0.28693551009674234,0.9922548371251374,-0.07612820499867391,0.11190411894419644,0.9056935830276358,-0.10024900036105294,0
16,0.34304734881499555,0.12886397082750461,0.215185136632399,-0.3716770584303739,0.47323758322794995,-0.4175146888866639,-0.00953011575073362,0.2873235086878967,0.2506374864015548,-0.07612820499867391,0.10707083609839296,0.9056935830276358,-0.35096227583912737,0
17,0.3343828515348542,0.11471554271978508,0.2000988348679869,-0.3731579197199463,-0.23281468787501622,0.23478449753584157,0.6715345314781396,0.26279026274869427,0.9662407298963627,-0.05011409776989913,0.11263513207994946,0.9317076902564105,-0.1368369728479551,0
18,-0.6248897896391147,-0.002760838380141642,-0.8365397648537535,1.1037100686293773,-3.332268569724485,1.5448867723198632,-1.1061723448787948,-0.2905895723323542,-2.8459877765541446,-1.1517632030207623,0.13372287652725992,-3.3746360872463774,0.0626121556354865,1
19,0.2181472129319474,0.30102306068021556,0.4729848592460112,1.1159708241098543,2.1643121646064327,-0.40897872608312114,-0.8704044937180674,0.24116562847002604,-0.6071609688113649,0.04887098894175666,0.09889836876057816,-0.5357964192947217,-0.8199067119388589,1
20,0.34304734881499555,0.17980908458630773,0.20884305716202192,-0.3702802635022183,0.5443425706800656,-0.3958598664065119,0.7770935189159918,0.2859267137597411,0.9883423080332557,-0.07612820499867391,0.10177330957599673,0.9056935830276358,-0.8467035368588436,0
21,-3.9673532948011463,-3.883278379713863,-1.9652783619616994,-0.5027041826631913,-2.878401205180076,4.655059176466161,0.16808717843399268,0.931582855589526,-3.322780720340097,3.2640576403347685,0.16904497905555757,-6.208497128727799,-1.6930415326484098,1
22,-0.6173826439812304,0.3730415107561913,-0.862352403696565,1.1487955049215106,0.11433048516805544,0.48454493370068813,0.7212225905139857,-0.32816190906383047,0.03174647608366435,0.022762967968473644,0.09716202070651053,-1.9861325060378132,-0.7038036704499406,1
